guest_id,first_name,last_name,email,customer_type,origin_country,preferred_room_type,loyalty_member,registered_date,total_stays,average_rating
GUEST000265,Lucia,Garcia,guest000265@email.com,Business,USA,Family,False,2024-05-27,2,4.3
GUEST000266,Sophie,Garcia,guest000266@email.com,Couple,Belgium,Family,False,2023-11-25,1,3.8
GUEST000267,Sophie,Brown,guest000267@email.com,Leisure,France,Deluxe,True,2023-10-30,4,4.7
GUEST000268,Francesca,Martin,guest000268@email.com,Business,Italy,Penthouse,True,2022-01-21,2,4.2
GUEST000269,John,Rossi,guest000269@email.com,Solo Travel,France,Deluxe,False,2024-07-22,12,4.3
GUEST000270,Ahmed,Mueller,guest000270@email.com,Leisure,Greece,Family,True,2023-09-08,1,4.0
GUEST000271,John,Garcia,guest000271@email.com,Family,Greece,Deluxe,False,2022-09-16,1,3.7
GUEST000272,Lucia,Brown,guest000272@email.com,Solo Travel,Germany,Standard,True,2023-12-31,2,4.6
GUEST000273,Klaus,Zhang,guest000273@email.com,Leisure,China,Standard,False,2024-07-05,1,4.5
GUEST000274,Francesca,Schmidt,guest000274@email.com,Business,Netherlands,Standard,False,2023-04-16,5,4.4
GUEST000275,Klaus,Garcia,guest000275@email.com,Couple,Spain,Family,False,2023-04-23,1,4.1
GUEST000276,Klaus,Martin,guest000276@email.com,Leisure,USA,Standard,False,2024-04-24,3,4.3
GUEST000277,Lucia,Zhang,guest000277@email.com,Leisure,USA,Family,False,2023-08-22,7,4.5
GUEST000278,Maria,Smith,guest000278@email.com,Couple,Italy,Standard,True,2023-06-08,1,5.0
GUEST000279,Yuki,Martin,guest000279@email.com,Business,Spain,Suite,False,2023-10-25,9,3.9
GUEST000280,Lucia,Weber,guest000280@email.com,Business,Netherlands,Family,False,2022-10-17,9,5.0
GUEST000281,Klaus,Johnson,guest000281@email.com,Couple,France,Deluxe,False,2023-05-09,3,3.9
GUEST000282,Maria,Schmidt,guest000282@email.com,Family,Italy,Deluxe,False,2022-10-11,6,4.5
GUEST000283,Yuki,Brown,guest000283@email.com,Leisure,UK,Suite,False,2022-09-25,3,4.8
GUEST000284,Klaus,Garcia,guest000284@email.com,Solo Travel,China,Family,False,2022-06-03,1,4.5
GUEST000285,Marco,Garcia,guest000285@email.com,Family,Netherlands,Standard,False,2024-07-10,3,3.4
GUEST000286,John,Weber,guest000286@email.com,Couple,Netherlands,Penthouse,False,2023-02-18,3,3.8
GUEST000287,Yuki,Mueller,guest000287@email.com,Solo Travel,Germany,Deluxe,True,2024-01-09,2,4.7
GUEST000288,John,Rossi,guest000288@email.com,Leisure,Greece,Standard,False,2022-10-30,5,4.3
GUEST000289,Klaus,Zhang,guest000289@email.com,Couple,China,Standard,True,2023-02-19,10,4.2
GUEST000290,Francesca,Smith,guest000290@email.com,Leisure,Belgium,Deluxe,False,2023-08-21,1,4.4
GUEST000291,Lucia,Garcia,guest000291@email.com,Family,Netherlands,Family,False,2022-12-18,4,4.9
GUEST000292,Sophie,Martin,guest000292@email.com,Leisure,Germany,Deluxe,False,2023-10-16,1,3.7
GUEST000293,Emma,Schmidt,guest000293@email.com,Leisure,France,Standard,False,2023-06-04,5,4.4
GUEST000294,Klaus,Mueller,guest000294@email.com,Couple,France,Penthouse,False,2024-05-10,3,4.7
GUEST000295,Marco,Mueller,guest000295@email.com,Couple,USA,Deluxe,False,2022-10-28,6,4.0
GUEST000296,Maria,Rossi,guest000296@email.com,Leisure,Belgium,Penthouse,False,2022-05-12,4,4.3
GUEST000297,Klaus,Martin,guest000297@email.com,Business,Belgium,Suite,False,2024-02-21,3,2.7
GUEST000298,Ahmed,Schmidt,guest000298@email.com,Family,France,Penthouse,True,2023-11-02,1,5.0
GUEST000299,Maria,Garcia,guest000299@email.com,Leisure,Netherlands,Standard,False,2022-12-30,1,3.2
GUEST000300,Sophie,Brown,guest000300@email.com,Family,Germany,Standard,True,2023-03-07,8,4.6
GUEST000301,Yuki,Schmidt,guest000301@email.com,Business,Netherlands,Suite,True,2022-09-24,1,4.0
GUEST000302,Lucia,Brown,guest000302@email.com,Solo Travel,USA,Suite,False,2023-04-20,2,4.5
GUEST000303,Maria,Rossi,guest000303@email.com,Leisure,UK,Suite,True,2022-02-24,2,4.9
GUEST000304,Lucia,Weber,guest000304@email.com,Couple,France,Deluxe,True,2024-08-24,3,3.9
GUEST000305,Lucia,Johnson,guest000305@email.com,Business,UK,Family,False,2023-04-29,2,4.5
GUEST000306,Sophie,Martin,guest000306@email.com,Leisure,Spain,Suite,False,2022-05-03,2,4.0
GUEST000307,Francesca,Martin,guest000307@email.com,Family,Spain,Deluxe,False,2022-11-02,3,3.9
GUEST000308,Francesca,Smith,guest000308@email.com,Leisure,USA,Penthouse,False,2024-06-10,1,4.2
GUEST000309,Ahmed,Mueller,guest000309@email.com,Leisure,China,Penthouse,False,2022-07-25,1,4.7
GUEST000310,Yuki,Zhang,guest000310@email.com,Business,France,Family,False,2023-08-07,4,4.1
GUEST000311,Emma,Mueller,guest000311@email.com,Family,Belgium,Penthouse,False,2022-11-20,3,3.8
GUEST000312,Ahmed,Johnson,guest000312@email.com,Business,China,Family,False,2023-05-15,5,3.7
GUEST000313,Yuki,Mueller,guest000313@email.com,Leisure,USA,Standard,False,2022-11-17,2,4.3
GUEST000314,John,Smith,guest000314@email.com,Leisure,Netherlands,Standard,False,2023-04-08,9,3.3
GUEST000315,Klaus,Garcia,guest000315@email.com,Family,USA,Penthouse,True,2024-02-19,3,3.0
GUEST000316,Ahmed,Weber,guest000316@email.com,Solo Travel,Spain,Deluxe,False,2024-02-22,4,4.3
GUEST000317,Ahmed,Rossi,guest000317@email.com,Leisure,Greece,Deluxe,False,2024-03-15,6,4.6
GUEST000318,Maria,Mueller,guest000318@email.com,Business,China,Family,False,2023-09-22,6,3.9
GUEST000319,Francesca,Zhang,guest000319@email.com,Family,Italy,Standard,False,2023-02-18,2,3.0
GUEST000320,Francesca,Rossi,guest000320@email.com,Solo Travel,Greece,Suite,False,2023-01-28,1,4.3
GUEST000321,John,Smith,guest000321@email.com,Couple,Greece,Deluxe,False,2023-07-01,1,4.6
GUEST000322,Sophie,Schmidt,guest000322@email.com,Leisure,Greece,Suite,False,2024-08-30,2,4.5
GUEST000323,John,Schmidt,guest000323@email.com,Leisure,Spain,Penthouse,False,2024-02-15,4,4.3
GUEST000324,Marco,Garcia,guest000324@email.com,Family,Italy,Deluxe,False,2022-01-19,4,4.3
GUEST000325,John,Garcia,guest000325@email.com,Couple,Italy,Suite,False,2022-08-20,13,3.5
GUEST000326,Yuki,Brown,guest000326@email.com,Business,Greece,Standard,True,2022-05-13,2,4.5
GUEST000327,Maria,Zhang,guest000327@email.com,Business,Greece,Standard,False,2023-05-31,7,3.5
GUEST000328,Lucia,Brown,guest000328@email.com,Leisure,Germany,Standard,False,2022-06-21,2,4.5
GUEST000329,Maria,Smith,guest000329@email.com,Business,Italy,Family,False,2022-11-02,5,3.9
GUEST000330,Klaus,Rossi,guest000330@email.com,Couple,China,Penthouse,True,2024-01-16,1,4.4
GUEST000331,Marco,Weber,guest000331@email.com,Leisure,Netherlands,Standard,False,2023-06-21,1,3.5
GUEST000332,Yuki,Zhang,guest000332@email.com,Solo Travel,USA,Family,False,2024-06-28,5,4.2
GUEST000333,Ahmed,Schmidt,guest000333@email.com,Family,Belgium,Standard,False,2024-07-12,2,3.8
GUEST000334,Emma,Schmidt,guest000334@email.com,Leisure,Germany,Family,False,2024-02-08,4,3.9
GUEST000335,Sophie,Mueller,guest000335@email.com,Business,Italy,Suite,True,2024-08-28,10,3.9
GUEST000336,Francesca,Smith,guest000336@email.com,Leisure,France,Suite,False,2022-08-22,1,4.1
GUEST000337,Sophie,Mueller,guest000337@email.com,Business,UK,Suite,False,2022-08-05,4,3.4
GUEST000338,John,Weber,guest000338@email.com,Leisure,Germany,Penthouse,True,2023-06-01,1,4.7
GUEST000339,Ahmed,Johnson,guest000339@email.com,Leisure,USA,Suite,False,2023-01-11,7,4.4
GUEST000340,John,Zhang,guest000340@email.com,Family,Belgium,Penthouse,False,2024-06-16,1,3.5
GUEST000341,Klaus,Martin,guest000341@email.com,Leisure,Greece,Standard,False,2023-10-01,10,4.8
GUEST000342,John,Weber,guest000342@email.com,Business,China,Standard,False,2022-02-19,5,4.0
GUEST000343,Maria,Smith,guest000343@email.com,Leisure,France,Suite,True,2022-02-19,5,4.3
GUEST000344,Maria,Zhang,guest000344@email.com,Leisure,Netherlands,Suite,False,2023-03-31,3,4.3
GUEST000345,Francesca,Johnson,guest000345@email.com,Family,Netherlands,Deluxe,False,2023-07-15,1,4.3
GUEST000346,Klaus,Rossi,guest000346@email.com,Family,Greece,Standard,True,2023-12-20,1,4.1
GUEST000347,Ahmed,Garcia,guest000347@email.com,Solo Travel,Germany,Suite,True,2023-12-13,3,3.3
GUEST000348,John,Brown,guest000348@email.com,Leisure,Germany,Suite,False,2023-03-07,1,4.8
GUEST000349,Maria,Martin,guest000349@email.com,Couple,UK,Deluxe,False,2022-10-04,1,4.0
GUEST000350,Lucia,Weber,guest000350@email.com,Business,Belgium,Standard,False,2023-12-19,8,4.9
GUEST000351,Ahmed,Zhang,guest000351@email.com,Couple,Germany,Suite,False,2024-04-30,3,4.6
GUEST000352,Maria,Martin,guest000352@email.com,Leisure,France,Deluxe,False,2024-01-07,9,3.7
GUEST000353,Lucia,Johnson,guest000353@email.com,Business,Germany,Suite,False,2022-10-17,1,3.4
GUEST000354,Maria,Johnson,guest000354@email.com,Leisure,Spain,Family,True,2023-05-25,1,5.0
GUEST000355,Sophie,Weber,guest000355@email.com,Family,China,Deluxe,False,2022-07-24,8,4.2
GUEST000356,Klaus,Martin,guest000356@email.com,Couple,USA,Deluxe,False,2024-09-23,6,3.7
GUEST000357,Sophie,Schmidt,guest000357@email.com,Family,UK,Family,True,2023-12-22,2,4.2
GUEST000358,Francesca,Brown,guest000358@email.com,Leisure,USA,Penthouse,False,2022-06-14,6,3.4
GUEST000359,John,Martin,guest000359@email.com,Couple,Italy,Penthouse,False,2023-05-24,2,4.6
GUEST000360,Sophie,Rossi,guest000360@email.com,Couple,USA,Penthouse,False,2022-12-05,3,4.2
GUEST000361,Sophie,Smith,guest000361@email.com,Leisure,China,Standard,False,2022-01-14,4,4.3
GUEST000362,Maria,Johnson,guest000362@email.com,Family,Belgium,Standard,True,2024-05-05,4,4.3
GUEST000363,Lucia,Rossi,guest000363@email.com,Business,France,Penthouse,True,2022-06-02,1,4.7
GUEST000364,Maria,Martin,guest000364@email.com,Leisure,China,Standard,False,2022-03-18,2,4.7
GUEST000365,Maria,Brown,guest000365@email.com,Family,UK,Deluxe,False,2023-10-22,1,4.3
GUEST000366,Sophie,Rossi,guest000366@email.com,Family,Italy,Suite,False,2024-09-27,5,3.4
GUEST000367,Klaus,Brown,guest000367@email.com,Leisure,Belgium,Standard,False,2023-04-21,3,4.7
GUEST000368,John,Johnson,guest000368@email.com,Business,Germany,Deluxe,False,2024-04-12,7,4.7
GUEST000369,Ahmed,Smith,guest000369@email.com,Family,Greece,Penthouse,True,2024-05-22,2,4.4
GUEST000370,Klaus,Schmidt,guest000370@email.com,Business,USA,Deluxe,False,2024-03-31,1,3.8
GUEST000371,Yuki,Zhang,guest000371@email.com,Leisure,USA,Standard,True,2024-01-27,5,4.2
GUEST000372,Maria,Johnson,guest000372@email.com,Leisure,USA,Suite,False,2024-05-21,1,3.8
GUEST000373,John,Smith,guest000373@email.com,Business,Belgium,Standard,False,2024-05-22,7,4.0
GUEST000374,Ahmed,Mueller,guest000374@email.com,Leisure,Italy,Penthouse,True,2022-12-03,6,4.1
GUEST000375,Yuki,Rossi,guest000375@email.com,Couple,UK,Suite,True,2024-09-05,2,4.1
GUEST000376,Lucia,Brown,guest000376@email.com,Leisure,France,Family,False,2024-06-18,13,4.7
GUEST000377,Maria,Schmidt,guest000377@email.com,Leisure,China,Family,False,2024-04-14,3,3.7
GUEST000378,Yuki,Mueller,guest000378@email.com,Leisure,Spain,Suite,False,2022-04-27,2,3.9
GUEST000379,Francesca,Zhang,guest000379@email.com,Leisure,Netherlands,Suite,False,2024-09-12,2,4.4
GUEST000380,Emma,Brown,guest000380@email.com,Leisure,Germany,Penthouse,True,2024-05-05,1,4.4
GUEST000381,Francesca,Rossi,guest000381@email.com,Leisure,Belgium,Deluxe,False,2024-03-30,3,4.9
GUEST000382,Francesca,Mueller,guest000382@email.com,Couple,UK,Penthouse,True,2022-04-26,4,3.6
GUEST000383,Ahmed,Smith,guest000383@email.com,Leisure,Belgium,Family,False,2024-08-23,1,4.5
GUEST000384,Ahmed,Johnson,guest000384@email.com,Leisure,Netherlands,Family,False,2023-03-03,3,3.5
GUEST000385,Lucia,Rossi,guest000385@email.com,Couple,Netherlands,Penthouse,False,2024-04-01,1,3.9
GUEST000386,Lucia,Rossi,guest000386@email.com,Business,Germany,Family,False,2022-07-05,5,3.7
GUEST000387,Lucia,Zhang,guest000387@email.com,Leisure,Netherlands,Deluxe,True,2024-03-08,2,4.5
GUEST000388,Yuki,Weber,guest000388@email.com,Leisure,China,Standard,True,2022-01-30,9,4.2
GUEST000389,Ahmed,Rossi,guest000389@email.com,Family,Greece,Penthouse,False,2024-07-31,2,4.6
GUEST000390,Emma,Johnson,guest000390@email.com,Couple,Netherlands,Penthouse,False,2024-06-27,5,3.6
GUEST000391,Francesca,Rossi,guest000391@email.com,Couple,China,Family,False,2022-02-17,5,4.0
GUEST000392,Maria,Brown,guest000392@email.com,Leisure,China,Penthouse,False,2023-11-02,1,3.9
GUEST000393,Yuki,Smith,guest000393@email.com,Leisure,Spain,Deluxe,False,2023-12-23,2,4.2
GUEST000394,Marco,Weber,guest000394@email.com,Family,Italy,Penthouse,False,2024-01-12,6,3.5
GUEST000395,Lucia,Garcia,guest000395@email.com,Business,China,Penthouse,True,2024-09-05,1,4.6
GUEST000396,Yuki,Martin,guest000396@email.com,Couple,UK,Penthouse,False,2023-06-20,10,4.5
GUEST000397,Lucia,Johnson,guest000397@email.com,Couple,USA,Suite,False,2023-03-20,1,4.1
GUEST000398,Sophie,Rossi,guest000398@email.com,Business,Spain,Deluxe,False,2022-12-21,2,3.9
GUEST000399,Francesca,Mueller,guest000399@email.com,Business,Netherlands,Suite,False,2024-05-09,2,3.4
GUEST000400,Marco,Weber,guest000400@email.com,Business,UK,Suite,False,2022-02-25,1,3.5
GUEST000401,John,Mueller,guest000401@email.com,Leisure,UK,Suite,False,2023-06-02,2,3.5
GUEST000402,Emma,Rossi,guest000402@email.com,Solo Travel,Germany,Family,False,2024-06-09,2,4.3
GUEST000403,Ahmed,Johnson,guest000403@email.com,Solo Travel,Germany,Suite,False,2024-02-09,2,5.0
GUEST000404,Emma,Schmidt,guest000404@email.com,Family,Belgium,Deluxe,False,2022-09-04,5,4.2
GUEST000405,Yuki,Brown,guest000405@email.com,Couple,Greece,Family,True,2022-02-21,3,4.5
GUEST000406,Marco,Garcia,guest000406@email.com,Business,Germany,Standard,False,2023-07-18,4,4.2
GUEST000407,Francesca,Zhang,guest000407@email.com,Couple,China,Family,False,2024-04-16,3,2.9
GUEST000408,Sophie,Johnson,guest000408@email.com,Business,USA,Standard,True,2023-04-16,8,4.1
GUEST000409,Emma,Weber,guest000409@email.com,Leisure,Spain,Family,False,2023-04-04,1,4.2
GUEST000410,Maria,Rossi,guest000410@email.com,Business,France,Family,True,2023-04-03,4,4.0
GUEST000411,Yuki,Johnson,guest000411@email.com,Leisure,Spain,Suite,False,2023-05-25,2,4.3
GUEST000412,John,Johnson,guest000412@email.com,Leisure,USA,Family,False,2023-02-18,2,4.2
GUEST000413,Francesca,Smith,guest000413@email.com,Leisure,Greece,Deluxe,False,2023-07-25,1,3.9
GUEST000414,Marco,Smith,guest000414@email.com,Business,Germany,Suite,False,2024-04-25,1,4.1
GUEST000415,Maria,Weber,guest000415@email.com,Business,France,Penthouse,False,2024-09-13,13,4.5
GUEST000416,Lucia,Brown,guest000416@email.com,Business,Spain,Family,False,2024-06-30,2,3.6
GUEST000417,Marco,Martin,guest000417@email.com,Leisure,France,Penthouse,True,2022-07-31,7,4.6
GUEST000418,Emma,Schmidt,guest000418@email.com,Business,China,Deluxe,False,2023-01-08,1,5.0
GUEST000419,John,Garcia,guest000419@email.com,Family,Italy,Standard,False,2024-05-14,13,5.0
GUEST000420,Emma,Schmidt,guest000420@email.com,Leisure,Germany,Standard,True,2023-07-28,2,3.8
GUEST000421,Lucia,Weber,guest000421@email.com,Leisure,Spain,Standard,False,2023-04-30,2,4.8
GUEST000422,Yuki,Rossi,guest000422@email.com,Solo Travel,Belgium,Family,True,2022-04-27,3,4.3
GUEST000423,Maria,Garcia,guest000423@email.com,Leisure,Belgium,Family,False,2022-01-03,6,4.7
GUEST000424,Yuki,Schmidt,guest000424@email.com,Leisure,Italy,Family,False,2024-04-29,3,4.0
GUEST000425,Klaus,Martin,guest000425@email.com,Solo Travel,Greece,Standard,True,2023-06-19,3,4.0
GUEST000426,Yuki,Johnson,guest000426@email.com,Family,France,Family,False,2022-02-16,2,5.0
GUEST000427,Ahmed,Rossi,guest000427@email.com,Family,China,Family,True,2022-05-24,6,2.9
GUEST000428,Francesca,Johnson,guest000428@email.com,Solo Travel,China,Standard,False,2022-09-18,1,4.1
GUEST000429,Lucia,Garcia,guest000429@email.com,Solo Travel,Greece,Suite,False,2022-07-12,5,4.5
GUEST000430,Maria,Zhang,guest000430@email.com,Business,USA,Deluxe,False,2022-08-09,3,3.7
GUEST000431,Emma,Garcia,guest000431@email.com,Couple,Netherlands,Deluxe,True,2024-01-04,2,3.8
GUEST000432,Yuki,Johnson,guest000432@email.com,Leisure,Greece,Deluxe,True,2024-02-15,9,3.8
GUEST000433,Francesca,Smith,guest000433@email.com,Solo Travel,Spain,Suite,True,2024-08-06,8,3.1
GUEST000434,Lucia,Johnson,guest000434@email.com,Couple,Italy,Deluxe,False,2024-03-01,3,3.1
GUEST000435,Emma,Rossi,guest000435@email.com,Family,Germany,Penthouse,False,2023-11-06,2,4.8
GUEST000436,Lucia,Martin,guest000436@email.com,Business,Greece,Suite,False,2022-05-18,8,4.6
GUEST000437,Emma,Smith,guest000437@email.com,Leisure,USA,Family,True,2023-06-28,6,4.5
GUEST000438,John,Martin,guest000438@email.com,Business,Greece,Penthouse,True,2024-08-15,3,4.6
GUEST000439,Francesca,Weber,guest000439@email.com,Leisure,Greece,Suite,False,2023-05-10,2,3.9
GUEST000440,Marco,Mueller,guest000440@email.com,Couple,Netherlands,Penthouse,False,2023-12-10,6,4.4
GUEST000441,Lucia,Mueller,guest000441@email.com,Solo Travel,China,Deluxe,False,2024-01-19,5,3.8
GUEST000442,Ahmed,Johnson,guest000442@email.com,Leisure,UK,Suite,True,2023-02-01,2,4.1
GUEST000443,Lucia,Weber,guest000443@email.com,Leisure,Spain,Suite,False,2024-06-22,3,3.7
GUEST000444,Yuki,Martin,guest000444@email.com,Leisure,China,Penthouse,False,2024-06-21,5,4.5
GUEST000445,Francesca,Zhang,guest000445@email.com,Leisure,France,Deluxe,False,2023-09-16,4,3.2
GUEST000446,Sophie,Brown,guest000446@email.com,Leisure,UK,Deluxe,True,2023-02-12,1,4.5
GUEST000447,Yuki,Brown,guest000447@email.com,Leisure,Greece,Deluxe,False,2023-04-09,6,4.5
GUEST000448,Ahmed,Mueller,guest000448@email.com,Business,Belgium,Family,True,2023-02-27,2,4.1
GUEST000449,Lucia,Martin,guest000449@email.com,Leisure,Germany,Suite,True,2022-11-03,2,4.8
GUEST000450,Marco,Schmidt,guest000450@email.com,Couple,Netherlands,Suite,False,2023-12-30,6,4.6
GUEST000451,Marco,Garcia,guest000451@email.com,Couple,Greece,Suite,True,2022-07-25,4,3.3
GUEST000452,Sophie,Weber,guest000452@email.com,Couple,France,Family,False,2024-01-02,2,3.4
GUEST000453,Klaus,Schmidt,guest000453@email.com,Family,Greece,Standard,False,2024-08-01,9,4.7
GUEST000454,Ahmed,Mueller,guest000454@email.com,Couple,USA,Penthouse,False,2023-05-31,2,4.3
GUEST000455,Marco,Schmidt,guest000455@email.com,Leisure,Netherlands,Family,False,2023-12-29,4,3.3
GUEST000456,Maria,Schmidt,guest000456@email.com,Leisure,Italy,Family,False,2023-07-30,1,4.9
GUEST000457,Emma,Weber,guest000457@email.com,Couple,Spain,Suite,False,2023-08-08,3,4.6
GUEST000458,Francesca,Martin,guest000458@email.com,Business,USA,Penthouse,True,2022-10-20,12,3.8
GUEST000459,Francesca,Smith,guest000459@email.com,Business,Belgium,Suite,False,2023-06-20,5,4.2
GUEST000460,Maria,Smith,guest000460@email.com,Leisure,Italy,Deluxe,False,2023-01-26,5,4.1
GUEST000461,Ahmed,Smith,guest000461@email.com,Leisure,China,Family,False,2023-11-18,1,4.2
GUEST000462,John,Garcia,guest000462@email.com,Leisure,Italy,Family,True,2022-10-01,3,4.4
GUEST000463,Ahmed,Brown,guest000463@email.com,Business,USA,Standard,True,2023-12-01,3,4.7
GUEST000464,Klaus,Mueller,guest000464@email.com,Couple,China,Suite,False,2024-05-09,2,4.0
GUEST000465,John,Brown,guest000465@email.com,Couple,Greece,Deluxe,True,2022-07-28,6,4.5
GUEST000466,Marco,Smith,guest000466@email.com,Leisure,Spain,Penthouse,False,2023-01-03,5,4.1
GUEST000467,Emma,Johnson,guest000467@email.com,Couple,USA,Suite,True,2023-09-23,4,4.1
GUEST000468,Marco,Garcia,guest000468@email.com,Family,USA,Deluxe,False,2024-01-31,1,3.8
GUEST000469,Marco,Zhang,guest000469@email.com,Family,Germany,Family,False,2022-09-01,4,4.1
GUEST000470,Marco,Brown,guest000470@email.com,Business,UK,Suite,True,2023-12-11,4,3.8
GUEST000471,John,Zhang,guest000471@email.com,Family,France,Family,False,2023-02-01,9,4.1
GUEST000472,Francesca,Schmidt,guest000472@email.com,Leisure,Italy,Suite,False,2024-09-16,2,4.1
GUEST000473,Marco,Smith,guest000473@email.com,Couple,China,Deluxe,False,2022-01-14,1,3.8
GUEST000474,Klaus,Garcia,guest000474@email.com,Leisure,France,Penthouse,True,2023-09-28,3,3.7
GUEST000475,Emma,Garcia,guest000475@email.com,Family,UK,Suite,True,2024-07-22,2,3.1
GUEST000476,Yuki,Weber,guest000476@email.com,Leisure,UK,Deluxe,False,2023-07-14,1,3.9
GUEST000477,Lucia,Garcia,guest000477@email.com,Couple,Italy,Family,False,2024-03-05,7,4.3
GUEST000478,Sophie,Brown,guest000478@email.com,Leisure,Netherlands,Deluxe,True,2023-04-05,3,4.0
GUEST000479,Ahmed,Johnson,guest000479@email.com,Leisure,Netherlands,Family,True,2022-07-11,7,4.8
GUEST000480,Ahmed,Martin,guest000480@email.com,Family,France,Family,True,2022-05-03,1,4.3
GUEST000481,Francesca,Smith,guest000481@email.com,Couple,Spain,Suite,False,2023-03-15,2,3.8
GUEST000482,Klaus,Martin,guest000482@email.com,Solo Travel,UK,Standard,False,2022-09-28,4,4.6
GUEST000483,Ahmed,Mueller,guest000483@email.com,Family,Greece,Suite,False,2023-08-22,1,3.6
GUEST000484,Klaus,Smith,guest000484@email.com,Leisure,Italy,Standard,True,2022-12-05,1,4.5
GUEST000485,Emma,Mueller,guest000485@email.com,Leisure,Belgium,Deluxe,False,2022-02-10,1,3.8
GUEST000486,Ahmed,Schmidt,guest000486@email.com,Business,UK,Family,False,2023-09-04,1,4.1
